sector_id,canonical_company_id,patent_id,patent_date,inventor_id,inventor_name_first,inventor_name_last,inventor_name
biotech,710a80fd-c5f0-491b-9311-3be92505fa22,11857352,2024-01-02,fl:li_ln:liu-179,Li,Liu,Li Liu
biotech,710a80fd-c5f0-491b-9311-3be92505fa22,11857352,2024-01-02,fl:pe_ln:smithjones-1,Peter,Smith-Jones,Peter Smith-Jones
biotech,710a80fd-c5f0-491b-9311-3be92505fa22,11857352,2024-01-02,fl:pe_ln:tonge-1,Peter James,Tonge,Peter James Tonge
biotech,e3db93aa-92be-4fed-9c4f-895c2dd8d224,11857359,2024-01-02,fl:ma_ln:maolinbay-1,Manat,Maolinbay,Manat Maolinbay
biotech,e3db93aa-92be-4fed-9c4f-895c2dd8d224,11857359,2024-01-02,fl:ji_ln:liu-616,Jianqiang,Liu,Jianqiang Liu
biotech,e3db93aa-92be-4fed-9c4f-895c2dd8d224,11857359,2024-01-02,fl:ch_ln:ku-13,Chwen-yuan,Ku,Chwen-yuan Ku
biotech,e3db93aa-92be-4fed-9c4f-895c2dd8d224,11857359,2024-01-02,fl:li_ln:yang-235,Linbo,Yang,Linbo Yang
biotech,0e35724a-e4f7-4ae5-9d3d-8cf25922586a,11857503,2024-01-02,fl:ma_ln:weigel-8,Marco,Weigel,Marco Weigel
biotech,d971b4a8-cd08-4b48-8dc2-8cfefc74645b,11857508,2024-01-02,fl:ti_ln:vasudevan-2,Tirucherai Varahan,Vasudevan,Tirucherai Varahan Vasudevan
biotech,d971b4a8-cd08-4b48-8dc2-8cfefc74645b,11857508,2024-01-02,fl:do_ln:hiban-1,Douglas John,Hiban,Douglas John Hiban
biotech,d971b4a8-cd08-4b48-8dc2-8cfefc74645b,11857508,2024-01-02,fl:mi_ln:ye-43,Mingchang,Ye,Mingchang Ye
biotech,50b4ac4c-9137-4e7c-97fc-33d74897fdb2,11857509,2024-01-02,fl:ya_ln:reshetnyak-1,Yana K.,Reshetnyak,Yana K. Reshetnyak
biotech,50b4ac4c-9137-4e7c-97fc-33d74897fdb2,11857509,2024-01-02,fl:ol_ln:andreev-3,Oleg A.,Andreev,Oleg A. Andreev
biotech,50b4ac4c-9137-4e7c-97fc-33d74897fdb2,11857509,2024-01-02,fl:do_ln:engelman-2,Donald M.,Engelman,Donald M. Engelman
biotech,aa0b3690-ef35-4097-b52a-e3e75e0e300c,11857509,2024-01-02,fl:ya_ln:reshetnyak-1,Yana K.,Reshetnyak,Yana K. Reshetnyak
biotech,aa0b3690-ef35-4097-b52a-e3e75e0e300c,11857509,2024-01-02,fl:ol_ln:andreev-3,Oleg A.,Andreev,Oleg A. Andreev
biotech,aa0b3690-ef35-4097-b52a-e3e75e0e300c,11857509,2024-01-02,fl:do_ln:engelman-2,Donald M.,Engelman,Donald M. Engelman
biotech,2ddeb6b2-9e40-47ee-91c6-f5f0028dbee9,11857510,2024-01-02,fl:li_ln:conte-1,Lisa A.,Conte,Lisa A. Conte
biotech,2ddeb6b2-9e40-47ee-91c6-f5f0028dbee9,11857510,2024-01-02,fl:pr_ln:chaturvedi-3,Pravin,Chaturvedi,Pravin Chaturvedi
biotech,30d2316b-d5b8-4fe0-a706-1d3603be74b2,11857512,2024-01-02,fl:ch_ln:ho-515,Chris,Ho,Chris Ho
biotech,30d2316b-d5b8-4fe0-a706-1d3603be74b2,11857512,2024-01-02,fl:au_ln:jeanjean-1,Audrey,JEANJEAN,Audrey JEANJEAN
biotech,30d2316b-d5b8-4fe0-a706-1d3603be74b2,11857512,2024-01-02,fl:pa_ln:taneja-1,Pankaj,TANEJA,Pankaj TANEJA
biotech,30d2316b-d5b8-4fe0-a706-1d3603be74b2,11857512,2024-01-02,fl:da_ln:rigal-2,David,Rigal,David Rigal
biotech,30d2316b-d5b8-4fe0-a706-1d3603be74b2,11857512,2024-01-02,fl:da_ln:combessis-1,Danielle,Combessis,Danielle Combessis
biotech,17c351e0-9e69-48dc-98d2-6a7457bbe6a3,11857513,2024-01-02,fl:ka_ln:miyadera-2,Kazutaka,Miyadera,Kazutaka Miyadera
biotech,17c351e0-9e69-48dc-98d2-6a7457bbe6a3,11857513,2024-01-02,fl:sh_ln:hasako-1,Shinichi,Hasako,Shinichi Hasako
biotech,17c351e0-9e69-48dc-98d2-6a7457bbe6a3,11857513,2024-01-02,fl:yo_ln:aoyagi-5,Yoshimi,Aoyagi,Yoshimi Aoyagi
biotech,d4004d47-bcd1-4319-ba9b-0c80dcb9b75d,11857514,2024-01-02,fl:ch_ln:abbott-11,ChunLim,Abbott,ChunLim Abbott
biotech,d4004d47-bcd1-4319-ba9b-0c80dcb9b75d,11857514,2024-01-02,fl:do_ln:abbott-9,Dominic C.,Abbott,Dominic C. Abbott
biotech,d4697d0d-475c-4ddc-a7be-7382daf8d6d3,11857515,2024-01-02,fl:ed_ln:asirvatham-1,Edward,Asirvatham,Edward Asirvatham
biotech,fe243aa2-90df-42ac-9b61-0d9dc0aba33d,11857516,2024-01-02,fl:es_ln:priel-1,Esther,Priel,Esther Priel
biotech,1a6a2558-1c79-49c6-8c74-0272d75c7d83,11857517,2024-01-02,fl:do_ln:arad-1,Dorit,Arad,Dorit Arad
biotech,8d20a17d-ba8f-43c9-b92c-4bfcfb4e768b,11857519,2024-01-02,fl:mi_ln:berlin-4,Michael,Berlin,Michael Berlin
biotech,8d20a17d-ba8f-43c9-b92c-4bfcfb4e768b,11857519,2024-01-02,fl:ha_ln:dong-11,Hanqing,Dong,Hanqing Dong
biotech,8d20a17d-ba8f-43c9-b92c-4bfcfb4e768b,11857519,2024-01-02,fl:an_ln:crew-1,Andrew P.,Crew,Andrew P. Crew
biotech,8d20a17d-ba8f-43c9-b92c-4bfcfb4e768b,11857519,2024-01-02,fl:ji_ln:wang-534,Jing,Wang,Jing Wang
biotech,8d20a17d-ba8f-43c9-b92c-4bfcfb4e768b,11857519,2024-01-02,fl:yi_ln:qian-3,Yimin,Qian,Yimin Qian
biotech,8d20a17d-ba8f-43c9-b92c-4bfcfb4e768b,11857519,2024-01-02,fl:la_ln:snyder-1,Lawrence B.,Snyder,Lawrence B. Snyder
biotech,bf405c47-9153-485e-9415-84c5ed443597,11857520,2024-01-02,fl:vi_ln:kavuru-1,Vimal,Kavuru,Vimal Kavuru
biotech,bf405c47-9153-485e-9415-84c5ed443597,11857520,2024-01-02,fl:s._ln:kottayil-1,S. George,Kottayil,S. George Kottayil
biotech,bf405c47-9153-485e-9415-84c5ed443597,11857520,2024-01-02,fl:am_ln:kumar-6,Amresh,Kumar,Amresh Kumar
biotech,bf405c47-9153-485e-9415-84c5ed443597,11857520,2024-01-02,fl:ka_ln:pati-1,Kamalkishore,Pati,Kamalkishore Pati
biotech,bf405c47-9153-485e-9415-84c5ed443597,11857520,2024-01-02,fl:pr_ln:sunthankar-1,Prasanna,Sunthankar,Prasanna Sunthankar
biotech,d578a365-a77e-4cc9-98a9-0a8c74310dfe,11857521,2024-01-02,fl:jo_ln:moon-39,Joong-Ho,Moon,Joong-Ho Moon
biotech,d578a365-a77e-4cc9-98a9-0a8c74310dfe,11857521,2024-01-02,fl:mi_ln:miranda-1,Michelle,Miranda,Michelle Miranda
biotech,5c76624b-bb36-4c45-9c5b-d76c287d1bca,11857522,2024-01-02,fl:la_ln:huang-25,Lan,Huang,Lan Huang
biotech,5c76624b-bb36-4c45-9c5b-d76c287d1bca,11857522,2024-01-02,fl:ge_ln:lloyd-2,George Kenneth,Lloyd,George Kenneth Lloyd
biotech,5c76624b-bb36-4c45-9c5b-d76c287d1bca,11857522,2024-01-02,fl:ra_ln:mohanlal-1,Ramon,Mohanlal,Ramon Mohanlal
biotech,ec1cd79b-2415-419c-8943-aae8fe02d253,11857523,2024-01-02,fl:re_ln:hanf-1,Rémy,Hanf,Rémy Hanf
biotech,358a4566-bb8b-4e0c-b67f-23743c83cfbd,11857524,2024-01-02,fl:su_ln:pillai-1,Sumitra Ashokkumar,Pillai,Sumitra Ashokkumar Pillai
biotech,358a4566-bb8b-4e0c-b67f-23743c83cfbd,11857524,2024-01-02,fl:pa_ln:chatki-1,Pankaj Kisan,Chatki,Pankaj Kisan Chatki
biotech,358a4566-bb8b-4e0c-b67f-23743c83cfbd,11857524,2024-01-02,fl:su_ln:dube-1,Sushant Omprakash,Dube,Sushant Omprakash Dube
biotech,358a4566-bb8b-4e0c-b67f-23743c83cfbd,11857524,2024-01-02,fl:pu_ln:pattewar-1,Purushottam Sakhahari,Pattewar,Purushottam Sakhahari Pattewar
biotech,84e1298b-2104-4e9b-9fc5-2a43f523b057,11857525,2024-01-02,fl:je_ln:holzbeierlein-1,Jeffrey M.,Holzbeierlein,Jeffrey M. Holzbeierlein
biotech,84e1298b-2104-4e9b-9fc5-2a43f523b057,11857525,2024-01-02,fl:th_ln:yankee-1,Thomas,Yankee,Thomas Yankee
biotech,84e1298b-2104-4e9b-9fc5-2a43f523b057,11857525,2024-01-02,fl:ji_ln:hamiltonreeves-1,Jill,Hamilton-Reeves,Jill Hamilton-Reeves
biotech,84e1298b-2104-4e9b-9fc5-2a43f523b057,11857527,2024-01-02,fl:be_ln:cuenoud-1,Bernard,Cuenoud,Bernard Cuenoud
biotech,84e1298b-2104-4e9b-9fc5-2a43f523b057,11857527,2024-01-02,fl:mo_ln:masoodi-2,Mojgan,Masoodi,Mojgan Masoodi
biotech,fec24727-4c3e-474a-b64c-874dde7b0868,11857528,2024-01-02,fl:ka_ln:zomorodi-1,Katayoun,Zomorodi,Katayoun Zomorodi
biotech,b1ac8ea0-01fd-44ad-b5cf-1a7fe7037f0b,11857529,2024-01-02,fl:ch_ln:dinarello-1,Charles A.,Dinarello,Charles A. Dinarello
biotech,b1ac8ea0-01fd-44ad-b5cf-1a7fe7037f0b,11857529,2024-01-02,fl:ca_ln:marchetti-1,Carlo,Marchetti,Carlo Marchetti
biotech,26009c45-830e-4a1c-bbb6-e5aa21c7ee8a,11857530,2024-01-02,fl:er_ln:kaufman-4,Eric,Kaufman,Eric Kaufman
biotech,26009c45-830e-4a1c-bbb6-e5aa21c7ee8a,11857530,2024-01-02,fl:le_ln:may-5,Len,May,Len May
biotech,d1c4435c-ac67-46b9-b0c8-567f15464557,11857531,2024-01-02,fl:an_ln:schaeffer-1,Anthony J.,Schaeffer,Anthony J. Schaeffer
biotech,d1c4435c-ac67-46b9-b0c8-567f15464557,11857531,2024-01-02,fl:pr_ln:thumbikat-1,Praveen,Thumbikat,Praveen Thumbikat
biotech,48e565da-7592-42ae-974f-7879166bf014,11857532,2024-01-02,fl:ar_ln:munnich-1,Arnold,Munnich,Arnold Munnich
biotech,48e565da-7592-42ae-974f-7879166bf014,11857532,2024-01-02,fl:an_ln:rotig-1,Anne Agnès,Rötig,Anne Agnès Rötig
biotech,48e565da-7592-42ae-974f-7879166bf014,11857532,2024-01-02,fl:fl_ln:petit-1,Floriane,Petit,Floriane Petit
biotech,5d892b8c-a7ef-4a91-a33d-7f811c97be75,11857532,2024-01-02,fl:ar_ln:munnich-1,Arnold,Munnich,Arnold Munnich
biotech,5d892b8c-a7ef-4a91-a33d-7f811c97be75,11857532,2024-01-02,fl:an_ln:rotig-1,Anne Agnès,Rötig,Anne Agnès Rötig
biotech,5d892b8c-a7ef-4a91-a33d-7f811c97be75,11857532,2024-01-02,fl:fl_ln:petit-1,Floriane,Petit,Floriane Petit
biotech,d589dd5f-20dc-4bbf-b55d-b797aa482eec,11857532,2024-01-02,fl:ar_ln:munnich-1,Arnold,Munnich,Arnold Munnich
biotech,d589dd5f-20dc-4bbf-b55d-b797aa482eec,11857532,2024-01-02,fl:an_ln:rotig-1,Anne Agnès,Rötig,Anne Agnès Rötig
biotech,d589dd5f-20dc-4bbf-b55d-b797aa482eec,11857532,2024-01-02,fl:fl_ln:petit-1,Floriane,Petit,Floriane Petit
biotech,b079b6d8-e3c2-42f5-ae57-856549993874,11857533,2024-01-02,fl:su_ln:kim-232,Sung Jin,Kim,Sung Jin Kim
biotech,b079b6d8-e3c2-42f5-ae57-856549993874,11857533,2024-01-02,fl:se_ln:moon-17,Seok Jun,Moon,Seok Jun Moon
biotech,b079b6d8-e3c2-42f5-ae57-856549993874,11857533,2024-01-02,fl:ju_ln:seo-45,Jung Taek,Seo,Jung Taek Seo
biotech,8d96e06e-329b-48ba-9456-bfc39fe5d563,11857534,2024-01-02,fl:fe_ln:vieira-1,Fernando G.,Vieira,Fernando G. Vieira
biotech,8d96e06e-329b-48ba-9456-bfc39fe5d563,11857534,2024-01-02,fl:an_ln:gill-12,Anna,Gill,Anna Gill
biotech,8d96e06e-329b-48ba-9456-bfc39fe5d563,11857534,2024-01-02,fl:al_ln:premasiri-1,Alan,Premasiri,Alan Premasiri
biotech,b72c0101-a935-4187-b3b4-8da8892a59eb,11857535,2024-01-02,fl:du_ln:walker-6,Duncan,Walker,Duncan Walker
biotech,48386e89-4f05-495b-8a02-bf7452a5578d,11857536,2024-01-02,fl:li_ln:chen-419,Li,Chen,Li Chen
biotech,48386e89-4f05-495b-8a02-bf7452a5578d,11857536,2024-01-02,fl:ya_ln:wang-322,Yaohui,Wang,Yaohui Wang
biotech,48386e89-4f05-495b-8a02-bf7452a5578d,11857536,2024-01-02,fl:sh_ln:ren-35,Shuang,Ren,Shuang Ren
biotech,48386e89-4f05-495b-8a02-bf7452a5578d,11857536,2024-01-02,fl:ch_ln:jiao-22,Chengfeng,Jiao,Chengfeng Jiao
biotech,fe80c69a-4e2b-4e1f-8f98-8bb92e591dab,11857537,2024-01-02,fl:da_ln:woodward-5,David F.,Woodward,David F. Woodward
biotech,fe80c69a-4e2b-4e1f-8f98-8bb92e591dab,11857537,2024-01-02,fl:we_ln:wang-267,Weizhen,Wang,Weizhen Wang
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857538,2024-01-02,fl:am_ln:trehan-2,Aman,Trehan,Aman Trehan
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857538,2024-01-02,fl:ve_ln:subramanian-14,Veerappan,Subramanian,Veerappan Subramanian
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857538,2024-01-02,fl:ma_ln:shah-4,Mandar V.,Shah,Mandar V. Shah
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857538,2024-01-02,fl:il_ln:subramanian-1,Ilango,Subramanian,Ilango Subramanian
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857539,2024-01-02,fl:am_ln:trehan-2,Aman,Trehan,Aman Trehan
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857539,2024-01-02,fl:ve_ln:subramanian-14,Veerappan,Subramanian,Veerappan Subramanian
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857539,2024-01-02,fl:ma_ln:shah-4,Mandar V.,Shah,Mandar V. Shah
biotech,b4f1cf2b-09f5-45b7-ba4b-0352bf014753,11857539,2024-01-02,fl:il_ln:subramanian-1,Ilango,Subramanian,Ilango Subramanian
biotech,d01d596d-f145-4766-9a0d-1cb885577538,11857540,2024-01-02,fl:ry_ln:oshima-4,Ryu,Oshima,Ryu Oshima
biotech,d01d596d-f145-4766-9a0d-1cb885577538,11857540,2024-01-02,fl:ch_ln:nagai-3,Chisato,NAGAI,Chisato NAGAI
biotech,d01d596d-f145-4766-9a0d-1cb885577538,11857540,2024-01-02,fl:ma_ln:ito-64,Masatoshi,Ito,Masatoshi Ito
biotech,013dd446-fb64-4fcb-bed6-39a436dd7a3e,11857542,2024-01-02,fl:ab_ln:jakate-1,Abhijeet,Jakate,Abhijeet Jakate
biotech,013dd446-fb64-4fcb-bed6-39a436dd7a3e,11857542,2024-01-02,fl:jo_ln:trugman-1,Joel M.,Trugman,Joel M. Trugman
biotech,013dd446-fb64-4fcb-bed6-39a436dd7a3e,11857542,2024-01-02,fl:mi_ln:finnegan-2,Michelle,Finnegan,Michelle Finnegan
biotech,013dd446-fb64-4fcb-bed6-39a436dd7a3e,11857542,2024-01-02,fl:ra_ln:boinpally-1,Ramesh,Boinpally,Ramesh Boinpally
biotech,9c391155-174b-4bdf-9183-918e71378523,11857543,2024-01-02,fl:jo_ln:janusz-1,John Michael,Janusz,John Michael Janusz
biotech,9c391155-174b-4bdf-9183-918e71378523,11857543,2024-01-02,fl:jo_ln:gardner-11,Joseph H.,Gardner,Joseph H. Gardner
biotech,9c391155-174b-4bdf-9183-918e71378523,11857543,2024-01-02,fl:ro_ln:shalwitz-1,Robert,Shalwitz,Robert Shalwitz
biotech,9c391155-174b-4bdf-9183-918e71378523,11857543,2024-01-02,fl:ch_ln:hartman-1,Charlotte Suzanne,Hartman,Charlotte Suzanne Hartman
biotech,9c391155-174b-4bdf-9183-918e71378523,11857543,2024-01-02,fl:is_ln:shalwitz-1,Isaiah,Shalwitz,Isaiah Shalwitz
biotech,9c391155-174b-4bdf-9183-918e71378523,11857543,2024-01-02,fl:ak_ln:buch-1,Akshay,Buch,Akshay Buch
biotech,58ed4757-ae68-4d1e-aced-fd8db02fb841,11857544,2024-01-02,fl:na_ln:okumura-4,Naoki,Okumura,Naoki Okumura
biotech,58ed4757-ae68-4d1e-aced-fd8db02fb841,11857544,2024-01-02,fl:no_ln:koizumi-4,Noriko,Koizumi,Noriko Koizumi
biotech,58ed4757-ae68-4d1e-aced-fd8db02fb841,11857544,2024-01-02,fl:ma_ln:yamamoto-94,Mayumi,Yamamoto,Mayumi Yamamoto
biotech,a1fb7985-3b60-4ef4-b6df-72120be708eb,11857544,2024-01-02,fl:na_ln:okumura-4,Naoki,Okumura,Naoki Okumura
biotech,a1fb7985-3b60-4ef4-b6df-72120be708eb,11857544,2024-01-02,fl:no_ln:koizumi-4,Noriko,Koizumi,Noriko Koizumi
biotech,a1fb7985-3b60-4ef4-b6df-72120be708eb,11857544,2024-01-02,fl:ma_ln:yamamoto-94,Mayumi,Yamamoto,Mayumi Yamamoto
biotech,7bd007d9-5937-4320-9f56-3005ea29a6f0,11857545,2024-01-02,fl:ch_ln:yu-691,Chongxi,Yu,Chongxi Yu
biotech,7bd007d9-5937-4320-9f56-3005ea29a6f0,11857545,2024-01-02,fl:li_ln:xu-24,Lina,Xu,Lina Xu
biotech,149d9057-e377-4afa-a75b-a980c63c80e7,11857546,2024-01-02,fl:vi_ln:jain-11,Vinay K.,Jain,Vinay K. Jain
biotech,149d9057-e377-4afa-a75b-a980c63c80e7,11857546,2024-01-02,fl:bo_ln:messahel-1,Bothayna,Messahel,Bothayna Messahel
biotech,0c7538f4-cf03-429f-9655-33d65794fd90,11857547,2024-01-02,fl:ha_ln:huang-18,Haiyong Hugh,Huang,Haiyong Hugh Huang
biotech,0c7538f4-cf03-429f-9655-33d65794fd90,11857547,2024-01-02,fl:ma_ln:shet-1,Manjunath S.,Shet,Manjunath S. Shet
